#V2 CNUM  V1 CNUM    GLON      GLAT   V2 Field
#---------------------------------------------
   2982     3188   23.8954    0.4073    l024
   2983     3189   23.8994    0.0633    l024
   2984        0   23.9074   -0.1327    l024
   2985     3189   23.9114    0.0413    l024
   2986        0   23.9114    0.2253    l024
   2987     3192   23.9154    0.0253    l024
   2988     3194   23.9194    0.5033    l024
   2989     3195   23.9274   -0.2847    l024
   2990        0   23.9354    0.1613    l024
   2991     3197   23.9374   -0.2647    l024
   2992     3197   23.9394   -0.2527    l024
   2993     3198   23.9394    0.4093    l024
   2994     3199   23.9414   -0.1287    l024
   2995        0   23.9494    0.1193    l024
   2996     3200   23.9554    0.1513    l024
   2997     3201   23.9554    0.4873    l024
   2998     3202   23.9654   -0.1107    l024
   2999     3204   23.9774    0.0173    l024
   3000        0   23.9794    0.0953    l024
   3001        0   23.9814    0.3893    l024
   3002     3208   23.9954   -0.0987    l024
   3003     3207   23.9954    0.1513    l024
   3004     3210   24.0114    0.4893    l024
   3005     3216   24.0134    0.1113    l024
   3006     3212   24.0174    0.0493    l024
   3007     3211   24.0174    0.0893    l024
   3008     3216   24.0214    0.1153    l024
   3009        0   24.0214    0.4613    l024
   3010        0   24.0234   -0.0527    l024
   3011     3214   24.0254    0.2013    l024
   3012     3213   24.0254    0.2413    l024
   3013     3215   24.0274    0.0073    l024
   3014     3216   24.0414    0.1053    l024
   3015     3217   24.0474    0.2013    l024
   3016     3213   24.0494    0.2593    l024
   3017     3221   24.0514   -0.2147    l024
   3018     3219   24.0534    0.0313    l024
   3019     3218   24.0554   -0.0327    l024
   3020     3222   24.0614    0.1753    l024
   3021     3225   24.0674   -0.0927    l024
   3022     3223   24.0674    0.2353    l024
   3023     3225   24.0734   -0.0907    l024
   3024     3227   24.0854   -0.0167    l024
   3025     3238   24.0894   -0.1627    l024
   3026     3230   24.0894   -0.1047    l024
   3027     3231   24.0934   -0.2227    l024
   3028     3232   24.0954    0.3493    l024
   3029     3233   24.0994    0.4333    l024
   3030     3235   24.1014    0.4573    l024
   3031     3236   24.1034   -0.0047    l024
   3032     3237   24.1134    0.0173    l024
   3033     3238   24.1154   -0.1747    l024
   3034        0   24.1154    0.0693    l024
   3035     3239   24.1174    0.2533    l024
   3036     3240   24.1214    0.3373    l024
   3037        0   24.1234   -0.1547    l024
   3038     3241   24.1334   -0.1087    l024
   3039     3243   24.1334   -0.0787    l024
   3040     3238   24.1354   -0.1687    l024
   3041     3248   24.1394    0.4033    l024
   3042     3244   24.1414    0.1273    l024
   3043     3246   24.1514   -0.0087    l024
   3044     3247   24.1534   -0.0747    l024
   3045     3249   24.1574    0.1653    l024
   3046     3248   24.1574    0.3953    l024
   3047     3250   24.1594    0.0793    l024
   3048     3246   24.1694   -0.0187    l024
   3049     3250   24.1714    0.0633    l024
   3050     3253   24.1754    0.0193    l024
   3051     3254   24.1814    0.1533    l024
   3052     3258   24.1854    0.1213    l024
   3053     3262   24.1874    0.0353    l024
   3054     3257   24.1934   -0.0367    l024
   3055     3259   24.1994    0.4033    l024
   3056     3260   24.2014   -0.2647    l024
   3057     3262   24.2034    0.0453    l024
   3058     3261   24.2054    0.2393    l024
   3059     3266   24.2114   -0.0467    l024
   3060     3266   24.2134   -0.0647    l024
   3061        0   24.2154   -0.1367    l024
   3062     3264   24.2174    0.1193    l024
   3063        0   24.2274   -0.1327    l024
   3064        0   24.2314   -0.2247    l024
   3065     3268   24.2334    0.2013    l024
   3066        0   24.2354    0.0513    l024
   3067        0   24.2534    0.1553    l024
   3068     3270   24.2574   -0.1487    l024
   3069        0   24.2634   -0.1227    l024
   3070     3271   24.2634    0.1013    l024
   3071     3268   24.2634    0.2153    l024
   3072     3272   24.2654   -0.0247    l024
   3073     3273   24.2754    0.4473    l024
   3074     3274   24.2834   -0.0107    l024
   3075        0   24.2854   -0.4207    l024
   3076     3277   24.2854    0.1033    l024
   3077     3276   24.2894    0.2593    l024
   3078        0   24.2914   -0.0807    l024
   3079     3275   24.2914   -0.0367    l024
   3080     3278   24.2954    0.2073    l024
   3081     3280   24.2994   -0.1507    l024
   3082     3276   24.2994    0.2653    l024
   3083     3281   24.3054    0.1513    l024
   3084     3280   24.3154   -0.1547    l024
   3085     3282   24.3174    0.0873    l024
   3086     3282   24.3194    0.1053    l024
   3087     3283   24.3214   -0.1227    l024
   3088        0   24.3254    0.0193    l024
   3089     3284   24.3294    0.1453    l024
   3090     3282   24.3314    0.0633    l024
   3091     3290   24.3314    0.3013    l024
   3092     3289   24.3414   -0.1927    l024
   3093     3287   24.3434    0.3213    l024
   3094     3288   24.3454    0.2253    l024
   3095     3292   24.3494    0.0633    l024
   3096     3291   24.3494    0.2533    l024
   3097     3290   24.3494    0.2713    l024
   3098     3290   24.3514    0.2793    l024
   3099     3293   24.3534    0.0373    l024
   3100     3295   24.3674    0.0993    l024
   3101     3296   24.3694   -0.1607    l024
   3102        0   24.3714   -0.2227    l024
   3103        0   24.3714    0.2433    l024
   3104        0   24.3734    0.3273    l024
   3105     3297   24.3734    0.4793    l024
   3106     3301   24.3754   -0.4367    l024
   3107     3298   24.3794   -0.2087    l024
   3108     3302   24.3834    0.4533    l024
   3109     3305   24.3854    0.0193    l024
   3110     3304   24.3874    0.3593    l024
   3111        0   24.3894   -0.2247    l024
   3112     3312   24.3894    0.0533    l024
   3113     3305   24.3974    0.0193    l024
   3114     3307   24.4014   -0.1887    l024
   3115     3314   24.4054   -0.5347    l024
   3116     3310   24.4074    0.3493    l024
   3117     3312   24.4114    0.0733    l024
   3118     3313   24.4154    0.1033    l024
   3119        0   24.4174    0.0093    l024
   3120     3314   24.4194   -0.5387    l024
   3121        0   24.4274   -0.0027    l024
   3122     3313   24.4274    0.1213    l024
   3123     3314   24.4294   -0.5287    l024
   3124     3315   24.4334    0.3533    l024
   3125     3316   24.4354    0.3233    l024
   3126     3320   24.4374    0.2253    l024
   3127     3319   24.4374    0.2533    l024
   3128     3321   24.4394   -0.2707    l024
   3129     3317   24.4394    0.3693    l024
   3130        0   24.4414    0.3933    l024
   3131        0   24.4434   -0.3167    l024
   3132     3322   24.4434   -0.2287    l024
   3133     3325   24.4574   -0.2767    l024
   3134     3324   24.4574    0.2273    l024
   3135     3326   24.4614    0.1973    l024
   3136        0   24.4654    0.4293    l024
   3137     3328   24.4694    0.2633    l024
   3138        0   24.4714    0.0793    l024
   3139     3329   24.4734    0.4893    l024
   3140        0   24.4774    0.1113    l024
   3141     3330   24.4814   -0.5187    l024
   3142     3332   24.4814   -0.0007    l024
   3143     3331   24.4814    0.2953    l024
   3144     3333   24.4814    0.3173    l024
   3145     3334   24.4834    0.1793    l024
   3146     3335   24.4874    0.1593    l024
   3147     3336   24.4934   -0.2867    l024
   3148     3337   24.4934   -0.0387    l024
   3149     3338   24.4954   -0.5007    l024
   3150     3340   24.4954    0.3853    l024
   3151     3342   24.4994    0.0533    l024
   3152     3343   24.5074   -0.2207    l024
   3153        0   24.5074    0.2573    l024
   3154        0   24.5114    0.1313    l024
   3155     3345   24.5174   -0.1107    l024
   3156     3344   24.5194    0.0613    l024
   3157     3346   24.5214   -0.0727    l024
   3158     3349   24.5274   -0.1387    l024
   3159     3350   24.5294    0.3233    l024
   3160     3348   24.5294    0.3513    l024
   3161     3348   24.5294    0.3753    l024
   3162     3352   24.5354   -0.1827    l024
   3163     3353   24.5374    0.5413    l024
   3164     3355   24.5434   -0.5067    l024
   3165     3355   24.5454   -0.5147    l024
   3166     3356   24.5454   -0.2727    l024
   3167     3357   24.5454   -0.2447    l024
   3168     3359   24.5474   -0.2147    l024
   3169     3358   24.5474   -0.1327    l024
   3170     3360   24.5514    0.2073    l024
   3171     3362   24.5534    0.5013    l024
   3172     3363   24.5554    0.2353    l024
   3173     3364   24.5574   -0.4827    l024
   3174     3363   24.5614    0.2473    l024
   3175        0   24.5634   -0.3107    l024
   3176     3365   24.5634    0.3413    l024
   3177     3363   24.5694    0.2573    l024
   3178     3369   24.5754   -0.0747    l024
   3179     3370   24.5774   -0.2687    l024
   3180     3373   24.5814    0.3393    l024
   3181     3371   24.5854   -0.4887    l024
   3182        0   24.5874   -0.4767    l024
   3183        0   24.5874   -0.3547    l024
   3184     3372   24.5874   -0.3347    l024
   3185        0   24.5974   -0.4527    l024
   3186     3374   24.5974    0.4333    l024
   3187     3376   24.6034   -0.2747    l024
   3188     3376   24.6054   -0.2747    l024
   3189     3382   24.6054    0.1653    l024
   3190     3377   24.6114   -0.3287    l024
   3191        0   24.6114   -0.1327    l024
   3192     3380   24.6134    0.4233    l024
   3193     3378   24.6154   -0.4187    l024
   3194        0   24.6154   -0.1747    l024
   3195     3378   24.6214   -0.4187    l024
   3196     3381   24.6254   -0.1007    l024
   3197     3382   24.6314    0.1733    l024
   3198     3383   24.6334    0.1533    l024
   3199     3384   24.6354   -0.3247    l024
   3200        0   24.6394    0.1073    l024
   3201     3389   24.6554   -0.0807    l024
   3202     3386   24.6554    0.3793    l024
   3203        0   24.6594   -0.3007    l024
   3204     3393   24.6694   -0.1147    l024
   3205        0   24.6694   -0.0647    l024
   3206     3394   24.6754   -0.1507    l024
   3207     3399   24.6934   -0.1247    l024
   3208        0   24.7014   -0.0847    l024
   3209     3398   24.7014   -0.0707    l024
   3210        0   24.7054   -0.2407    l024
   3211     3399   24.7054   -0.1287    l024
   3212     3400   24.7074   -0.4247    l024
   3213        0   24.7214   -0.2367    l024
   3214     3402   24.7294    0.1533    l024
   3215     3403   24.7314    0.0873    l024
   3216     3404   24.7374   -0.2127    l024
   3217     3405   24.7434    0.1793    l024
   3218     3406   24.7454    0.1613    l024
   3219     3407   24.7494   -0.3067    l024
   3220     3404   24.7534   -0.1967    l024
   3221     3408   24.7534    0.2193    l024
   3222     3409   24.7574    0.0913    l024
   3223     3410   24.7594    0.0653    l024
   3224     3411   24.7614   -0.0827    l024
   3225     3406   24.7614    0.1633    l024
   3226     3413   24.7734    0.1253    l024
   3227     3413   24.7914    0.0833    l024
   3228     3414   24.7954   -0.0647    l024
   3229     3413   24.7954    0.1013    l024
   3230     3418   24.8074    0.0393    l024
   3231     3417   24.8154    0.1893    l024
   3232     3422   24.8174    0.1293    l024
   3233     3421   24.8254   -0.1427    l024
   3234     3423   24.8254    0.1813    l024
   3235     3421   24.8294   -0.1427    l024
   3236     3426   24.8454   -0.0267    l024
   3237     3427   24.8474    0.0373    l024
   3238     3428   24.8494   -0.1027    l024
   3239     3430   24.8514    0.0853    l024
   3240     3431   24.8574    0.0033    l024
   3241        0   24.8634    0.1453    l024
   3242     3433   24.8674   -0.1207    l024
   3243     3431   24.8694    0.0133    l024
   3244     3435   24.8914    0.2173    l024
   3245     3436   24.9154   -0.1287    l024
   3246        0   24.9174    0.0033    l024
   3247     3437   24.9214    0.0853    l024
   3248     3438   24.9254   -0.1587    l024
   3249        0   24.9274   -0.4267    l024
   3250     3439   24.9314    0.1933    l024
   3251        0   24.9334   -0.4247    l024
   3252     3440   24.9434    0.0753    l024
   3253     3442   24.9534   -0.0347    l024
   3254     3440   24.9594    0.0873    l024
   3255     3445   24.9674   -0.1727    l024
   3256     3446   24.9754   -0.1627    l024
   3257     3447   24.9974   -0.1767    l024
   3258     3448   25.0154   -0.1827    l024
   3259     3449   25.0254    0.0013    l024
   3260     3451   25.0274   -0.4647    l024
   3261     3453   25.0434   -0.1847    l024
   3262     3454   25.0794    0.0393    l024
   3263        0   25.0914   -0.4567    l024
   3264     3457   25.1411    0.1660    l028
   3265     3459   25.1551    0.0880    l028
   3266     3461   25.1551   -0.2760    l028
   3267     3463   25.1571    0.1760    l028
   3268     3464   25.1631    0.0700    l028
   3269     3465   25.1631   -0.3040    l028
   3270     3466   25.1791    0.2120    l028
   3271     3467   25.1811    0.1420    l028
   3272     3474   25.2271    0.2900    l028
   3273     3480   25.2411   -0.2260    l028
   3274     3478   25.2431    0.1500    l028
   3275     3480   25.2431   -0.2300    l028
   3276     3481   25.2691   -0.4340    l028
   3277     3483   25.2851   -0.2120    l028
   3278     3489   25.3211    0.2720    l028
   3279     3491   25.3271   -0.0420    l028
   3280     3497   25.3291   -0.1960    l028
   3281     3493   25.3351    0.2440    l028
   3282     3494   25.3371   -0.3740    l028
   3283        0   25.3391   -0.1700    l028
   3284     3493   25.3511    0.2320    l028
   3285     3499   25.3531   -0.3880    l028
   3286     3497   25.3551   -0.1900    l028
   3287        0   25.3551   -0.1560    l028
   3288     3501   25.3691    0.0540    l028
   3289     3502   25.3831   -0.1820    l028
   3290     3504   25.3931   -0.3640    l028
   3291     3505   25.3951    0.0340    l028
   3292        0   25.3991    0.5620    l028
   3293     3507   25.3991   -0.1400    l028
   3294     3505   25.4051    0.0360    l028
   3295     3508   25.4051   -0.2560    l028
   3296     3509   25.4071   -0.3380    l028
   3297     3511   25.4111    0.1040    l028
   3298     3513   25.4131   -0.1760    l028
