#V1 CNUM  V2 CNUM    GLON      GLAT   V1 Field
#---------------------------------------------
   5930     6542   38.6832    0.1884    l040
   5931     6544   38.6935   -0.4536    l040
   5932     6545   38.7194   -0.1316    l040
   5933     6545   38.7254   -0.1316    l040
   5934     6546   38.7295   -0.5096    l040
   5935     6548   38.7532    0.1744    l040
   5936     6550   38.7575   -0.5296    l040
   5937     6549   38.7612    0.1504    l040
   5938        0   38.7655   -0.3716    l040
   5939        0   38.7793    0.1004    l040
   5940     6551   38.8093    0.0984    l040
   5941     6555   38.8475   -0.4276    l040
   5942     6557   38.8573    0.0644    l040
   5943        0   38.8575   -0.5256    l040
   5944        0   38.8655   -0.4876    l040
   5945     6556   38.8674   -0.1276    l040
   5946        0   38.8695   -0.3816    l040
   5947        0   38.8695   -0.4776    l040
   5948     6557   38.8713    0.0584    l040
   5949     6558   38.8734   -0.1816    l040
   5950     6559   38.8772    0.3084    l040
   5951        0   38.8775   -0.3876    l040
   5952     6560   38.8834   -0.1575    l040
   5953     6561   38.8955   -0.4635    l040
   5954     6561   38.9075   -0.4615    l040
   5955     6562   38.9134   -0.1495    l040
   5956     6563   38.9214   -0.3515    l040
   5957     6564   38.9215   -0.4175    l040
   5958     6565   38.9395   -0.4595    l040
   5959        0   38.9451    0.4725    l040
   5960     6566   38.9595   -0.4675    l040
   5961        0   38.9655   -0.5435    l040
   5962     6567   38.9774   -0.2715    l040
   5963        0   38.9793   -0.0815    l040
   5964        0   38.9975   -0.5035    l040
   5965        0   39.0095   -0.4215    l040
   5966        0   39.0532    0.2185    l040
   5967     6569   39.1011    0.4905    l040
   5968        0   39.1614   -0.1674    l040
   5969        0   39.1774   -0.2394    l040
   5970     6574   39.1972    0.2226    l040
   5971     6576   39.2335   -0.4554    l040
   5972     6577   39.2573   -0.0594    l040
   5973        0   39.2675   -0.5894    l040
   5974     6580   39.2734   -0.3914    l040
   5975     6579   39.2752    0.3446    l040
   5976     6581   39.2854   -0.1994    l040
   5977     6582   39.3073   -0.0554    l040
   5978     6583   39.3314   -0.3194    l040
   5979     6584   39.3733   -0.1814    l040
   5980     6586   39.3893   -0.1434    l040
   5981     6587   39.4353   -0.1893    l040
   5982     6588   39.4794   -0.2873    l040
   5983        0   39.4834   -0.4173    l040
   5984     6589   39.4853   -0.1813    l040
   5985        0   39.4894   -0.4153    l040
   5986     6590   39.4973   -0.1993    l040
   5987     6592   39.5274   -0.4593    l040
   5988     6593   39.5313   -0.1973    l040
   5989        0   39.5434   -0.3713    l040
   5990     6594   39.5613   -0.0293    l040
   5991     6594   39.5673   -0.0413    l040
   5992     6595   39.5733    0.0107    l040
   5993     6596   39.5913   -0.2053    l040
   5994     6601   39.6413   -0.2433    l040
   5995     6602   39.6433   -0.2613    l040
   5996     6600   39.6453   -0.2513    l040
   5997        0   39.6673   -0.1573    l040
   5998     6603   39.6754   -0.4593    l040
   5999        0   39.6793   -0.1793    l040
   6000        0   39.6853   -0.1553    l040
   6001        0   39.6873   -0.2233    l040
   6002     6606   39.7274   -0.4013    l040
   6003     6607   39.8474   -0.3872    l040
   6004     6608   39.8573   -0.2132    l040
   6005     6609   39.8793   -0.1692    l040
   6006     6610   39.8834   -0.3472    l040
   6007        0   39.8993   -0.0792    l040
   6008        0   39.9113   -0.2832    l040
   6009        0   39.9193   -0.2872    l040
   6010     6612   39.9234   -0.3732    l040
   6011     6613   39.9253   -0.1632    l040
   6012     6614   39.9453   -0.2912    l040
   6013        0   39.9613   -0.1452    l040
   6014     6615   40.0672    0.1908    l040
   6015     6615   40.0672    0.1848    l040
   6016     6616   40.1074   -0.5172    l040
   6017     6617   40.1572    0.1669    l040
   6018     6618   40.1734   -0.4511    l040
   6019     6618   40.1754   -0.4671    l040
   6020        0   40.2193   -0.0271    l040
   6021        0   40.2293   -0.4011    l040
   6022     6619   40.2653   -0.4671    l040
   6023     6620   40.2793   -0.2691    l040
   6024     6621   40.2833   -0.2211    l040
   6025     6621   40.2833   -0.2491    l040
   6026     6623   40.3613   -0.0611    l040
   6027     6624   40.5733   -0.0851    l040
   6028        0   40.5993   -0.0971    l040
   6029     6625   40.6233   -0.1391    l040
   6030     6627   40.6993   -0.1290    l040
   6031        0   40.7412    0.1610    l040
   6032        0   40.7973   -0.2150    l040
   6033     6628   40.8133   -0.4170    l040
   6034     6629   40.8773   -0.2290    l040
   6035        0   40.8833   -0.2330    l040
   6036     6630   40.9093   -0.2510    l040
   6037        0   41.0232   -0.2730    l040
   6038     6632   41.0492   -0.2510    l040
   6039     6633   41.0572   -0.0970    l040
   6040     6634   41.0772   -0.1250    l040
   6041        0   41.0832   -0.2470    l040
   6042     6637   41.1012   -0.2370    l040
   6043     6638   41.1112   -0.1190    l040
   6044     6639   41.1192   -0.1110    l040
   6045     6640   41.1232   -0.2230    l040
   6046     6640   41.1252   -0.2450    l040
   6047     6641   41.1352   -0.1950    l040
   6048     6643   41.1492   -0.0770    l040
   6049     6644   41.1572   -0.1390    l040
   6050     6645   41.1632   -0.1850    l040
   6051     6646   41.1713   -0.4930    l040
   6052     6647   41.1792    0.0470    l040
   6053     6648   41.1872    0.1210    l040
   6054        0   41.2052    0.1150    l040
   6055        0   41.2172   -0.1630    l040
   6056     6649   41.2212    0.3570    l040
   6057        0   41.2212    0.1690    l040
   6058     6651   41.2292   -0.2050    l040
   6059     6654   41.2352    0.1710    l040
   6060     6653   41.2392   -0.2290    l040
   6061        0   41.2632    0.2090    l040
   6062     6655   41.2692    0.3730    l040
   6063        0   41.3132   -0.1130    l040
   6064     6656   41.3132   -0.1730    l040
   6065     6657   41.3312   -0.1930    l040
   6066     6658   41.3372   -0.2130    l040
   6067     6659   41.3472   -0.1390    l040
   6068     6660   41.3532    0.4050    l040
   6069     6661   41.3792    0.0350    l040
   6070        0   41.4912    0.0270    l040
   6071        0   41.5092   -0.1110    l040
   6072        0   41.5152   -0.1450    l040
   6073        0   41.5252    0.0250    l040
   6074        0   41.5292    0.0250    l040
   6075        0   41.5432    0.0250    l040
   6076        0   41.5972    0.1590    l040
   6077     6664   41.7132    0.0350    l040
   6078     6664   41.7172    0.0370    l040
   6079     6665   41.7192    0.0010    l040
   6080        0   41.7272   -0.2470    l040
   6081        0   41.7292   -0.2450    l040
   6082     6666   41.7412    0.0950    l040
   6083     6667   41.7612   -0.0570    l040
   6084        0   41.8472   -0.2410    l040
   6085        0   41.8752   -0.1250    l040
   6086     6669   41.8832    0.4690    l040
   6087     6668   41.8832    0.4910    l040
   6088     6670   41.9432   -0.2530    l040
   6089        0   41.9432   -0.2110    l040
   6090        0   41.9772   -0.3110    l040
   6091        0   41.9932   -0.0330    l040
   6092     6671   42.0212    0.3470    l040
   6093     6674   42.0392   -0.1250    l040
   6094     6673   42.0452    0.2090    l040
   6095     6674   42.0512   -0.1230    l040
   6096     6675   42.0992    0.3510    l040
   6097     6676   42.1091   -0.4490    l040
   6098     6678   42.1532   -0.2450    l040
   6099     6678   42.1592   -0.2350    l040
   6100     6679   42.1672   -0.0790    l040
   6101     6680   42.2412    0.3410    l040
   6102     6681   42.3051   -0.3010    l040
   6103        0   42.3151   -0.5050    l040
   6104     6682   42.3351   -0.2170    l040
   6105     6683   42.4351   -0.2630    l040
   6106        0   42.4491   -0.4630    l040
   6107     6685   42.6391   -0.2030    l040
   6108     6686   42.6851   -0.1151    l040
   6109     6689   43.0350   -0.5151    l040
   6110     6690   43.0391   -0.4551    l040
   6111     6692   43.0731   -0.0791    l040
   6112     6693   43.0791   -0.0051    l040
   6113     6694   43.0931   -0.0431    l040
   6114        0   43.0991   -0.0391    l040
   6115     6695   43.1032    0.0449    l040
   6116     6696   43.1211    0.0329    l040
   6117     6698   43.1651   -0.0311    l040
   6118     6699   43.1691    0.0089    l040
   6119     6700   43.1770   -0.5211    l040
   6120     6701   43.2371   -0.0472    l040
   6121     6703   43.2991   -0.0972    l040
   6122     6704   43.3071   -0.2132    l040
   6123        0   43.4010   -0.3632    l040
   6124     6707   43.5253    0.0188    l045
   6125     6708   43.7053   -0.1692    l045
   6126     6709   43.7953   -0.1251    l045
   6127     6710   43.8053   -0.0751    l045
   6128     6711   43.8113   -0.1191    l045
   6129        0   43.8211    0.3909    l045
   6130     6713   43.8972    0.1149    l045
   6131        0   43.9294   -0.3351    l045
   6132     6714   43.9793   -0.0951    l045
   6133     6715   43.9853   -0.0091    l045
   6134     6716   43.9933   -0.0110    l045
   6135        0   44.0553   -0.0930    l045
   6136        0   44.0891    0.4570    l045
   6137        0   44.0992    0.1630    l045
   6138        0   44.1132    0.2110    l045
   6139     6718   44.1232    0.2870    l045
   6140        0   44.2432    0.1550    l045
   6141     6719   44.2794   -0.5229    l045
   6142     6722   44.3072    0.0411    l045
   6143        0   44.3734   -0.3969    l045
   6144     6723   44.3894   -0.4049    l045
   6145        0   44.4272    0.1051    l045
   6146        0   44.4732    0.0631    l045
   6147     6725   44.4733   -0.0969    l045
   6148     6726   44.4833   -0.1309    l045
   6149     6727   44.4973   -0.1549    l045
   6150     6727   44.4973   -0.1569    l045
   6151     6728   44.5011    0.3491    l045
   6152     6729   44.5193   -0.1869    l045
   6153     6730   44.5211    0.3871    l045
   6154     6731   44.5233   -0.1969    l045
   6155        0   44.5433   -0.2749    l045
   6156        0   44.5774   -0.4489    l045
   6157     6732   44.5871    0.3711    l045
   6158     6733   44.6054   -0.3888    l045
   6159     6734   44.6611    0.3512    l045
   6160        0   44.8094   -0.4448    l045
   6161        0   44.8174   -0.4288    l045
   6162     6735   45.0692    0.1333    l045
   6163        0   45.0733   -0.5007    l045
   6164        0   45.0873   -0.4867    l045
   6165     6736   45.1212    0.1333    l045
   6166     6737   45.1672    0.0953    l045
   6167     6738   45.1933   -0.4347    l045
   6168        0   45.3912    0.0853    l045
   6169     6739   45.4192    0.0133    l045
   6170     6740   45.4292    0.0813    l045
   6171        0   45.4412   -0.1047    l045
   6172     6741   45.4532    0.0613    l045
   6173        0   45.4532   -0.0767    l045
   6174        0   45.4592   -0.0547    l045
   6175        0   45.4592   -0.0687    l045
   6176     6742   45.4652    0.0473    l045
   6177     6743   45.4772    0.1354    l045
   6178     6744   45.4772    0.0054    l045
   6179        0   45.4952    0.2154    l045
   6180        0   45.4972    0.2234    l045
   6181     6745   45.5093   -0.2606    l045
   6182        0   45.5253   -0.3626    l045
   6183     6746   45.5292    0.1234    l045
   6184     6747   45.5352    0.1434    l045
   6185     6746   45.5372    0.1234    l045
   6186     6749   45.5432   -0.0066    l045
   6187     6748   45.5432   -0.0306    l045
   6188     6751   45.5692   -0.1186    l045
   6189     6752   45.6232   -0.0366    l045
   6190     6753   45.6372   -0.0166    l045
   6191     6755   45.6512    0.2734    l045
   6192        0   45.6552    0.2834    l045
   6193     6756   45.6752   -0.2606    l045
   6194     6757   45.6892   -0.2426    l045
   6195     6757   45.7012   -0.2286    l045
   6196        0   45.7192   -0.2226    l045
   6197     6758   45.7393   -0.3286    l045
   6198     6761   45.7633   -0.3586    l045
   6199     6761   45.7673   -0.3626    l045
   6200     6763   45.7772   -0.2506    l045
   6201     6760   45.7813   -0.3446    l045
   6202     6764   45.8053   -0.3546    l045
   6203     6765   45.8232   -0.2826    l045
   6204        0   45.8293   -0.3826    l045
   6205     6766   45.8592    0.2894    l045
   6206        0   45.8712   -0.3346    l045
   6207        0   45.8732   -0.3746    l045
   6208     6767   45.8853   -0.5086    l045
   6209        0   45.9052   -0.3346    l045
   6210        0   45.9092   -0.3306    l045
   6211        0   45.9152   -0.3346    l045
   6212     6768   45.9192    0.1814    l045
   6213     6769   45.9372   -0.4006    l045
   6214     6770   45.9572    0.0794    l045
   6215     6772   46.0332   -0.0346    l045
   6216     6773   46.0692    0.2194    l045
   6217     6775   46.0872    0.2554    l045
   6218     6777   46.0932    0.4274    l045
   6219     6776   46.0992    0.2694    l045
   6220     6776   46.1112    0.2914    l045
   6221     6778   46.1172    0.4014    l045
   6222     6779   46.1712   -0.0986    l045
   6223     6780   46.1732   -0.5226    l045
   6224     6783   46.2772   -0.2466    l045
   6225     6785   46.3152   -0.2126    l045
   6226     6785   46.3192   -0.2326    l045
   6227     6786   46.3192   -0.2546    l045
   6228     6787   46.4132   -0.1486    l045
   6229     6788   46.4272   -0.2366    l045
   6230     6790   46.4732   -0.1886    l045
   6231        0   46.4952    0.0154    l045
   6232     6792   46.4992   -0.2286    l045
   6233     6792   46.4992   -0.2506    l045
   6234        0   46.7852    0.2814    l045
   6235     6797   46.9552    0.3754    l045
   6236     6798   47.0312    0.2454    l045
   6237     6800   47.0512    0.2514    l045
   6238     6801   47.0992    0.2654    l045
   6239     6803   47.1212    0.2954    l045
   6240     6804   47.1752    0.3194    l045
   6241     6805   47.2232    0.3254    l045
   6242     6806   47.2312    0.3374    l045
   6243     6807   47.2512    0.3474    l045
   6244     6808   47.2772    0.3474    l045
   6245        0   47.5811   -0.0466    l045
   6246     6809   47.5831   -0.0666    l045
   6247        0   47.6592    0.0414    l045
   6248     6810   47.8712    0.3133    l045
   6249     6811   47.9032    0.0693    l045
   6250        0   48.4152    0.1152    l045
   6251        0   48.5188   -0.4602    l050
   6252     6812   48.5404    0.2178    l050
   6253     6813   48.5405    0.0398    l050
   6254     6814   48.5805    0.0558    l050
   6255     6816   48.5984    0.2518    l050
   6256     6817   48.6045    0.0238    l050
   6257        0   48.6103    0.3538    l050
   6258     6818   48.6104    0.2198    l050
   6259     6819   48.6165    0.0878    l050
   6260     6821   48.6344    0.2298    l050
   6261        0   48.6365    0.1058    l050
   6262        0   48.6507   -0.3182    l050
   6263        0   48.6545    0.1098    l050
   6264        0   48.6564    0.2918    l050
   6265     6822   48.6564    0.2278    l050
   6266     6823   48.6667   -0.3022    l050
   6267        0   48.6704    0.2218    l050
   6268     6825   48.6766   -0.2462    l050
   6269     6824   48.6806   -0.2302    l050
   6270        0   48.7165    0.0699    l050
   6271        0   48.7245    0.0599    l050
   6272        0   48.7365    0.0659    l050
   6273        0   48.7368   -0.5161    l050
   6274        0   48.7427   -0.3441    l050
   6275        0   48.7506   -0.1421    l050
   6276        0   48.7746   -0.2221    l050
   6277        0   48.8224    0.2699    l050
   6278     6826   48.8244    0.2479    l050
   6279     6827   48.8344    0.1539    l050
   6280     6828   48.8407   -0.4821    l050
   6281        0   48.8465   -0.0601    l050
   6282     6830   48.8524    0.2359    l050
   6283        0   48.8585   -0.0681    l050
   6284        0   48.8728   -0.5121    l050
   6285     6832   48.8787   -0.4061    l050
   6286     6833   48.8947   -0.4100    l050
   6287     6834   48.9146   -0.2800    l050
   6288     6835   48.9506   -0.2860    l050
   6289        0   48.9724    0.2780    l050
   6290        0   48.9867   -0.5080    l050
   6291     6836   48.9886   -0.3000    l050
   6292     6836   48.9966   -0.3120    l050
   6293        0   49.0124    0.3160    l050
   6294     6837   49.0126   -0.2740    l050
   6295     6838   49.0267   -0.3380    l050
   6296     6839   49.0326   -0.2980    l050
   6297        0   49.0447   -0.4580    l050
   6298     6840   49.0686   -0.3280    l050
   6299     6841   49.0707   -0.3500    l050
   6300     6842   49.0746   -0.2760    l050
   6301     6843   49.0767   -0.3740    l050
   6302     6842   49.0786   -0.2680    l050
   6303     6844   49.0966   -0.2540    l050
   6304     6844   49.1066   -0.2719    l050
   6305     6846   49.1146   -0.2959    l050
   6306     6844   49.1186   -0.2539    l050
   6307     6847   49.1186   -0.3259    l050
   6308     6846   49.1246   -0.2819    l050
   6309     6848   49.1527   -0.3659    l050
   6310     6849   49.1706   -0.2079    l050
   6311     6850   49.1845    0.0581    l050
   6312     6851   49.1926   -0.3359    l050
   6313     6852   49.2106   -0.3419    l050
   6314     6854   49.2205    0.0181    l050
   6315     6855   49.2206   -0.1799    l050
   6316        0   49.2326   -0.2859    l050
   6317        0   49.2407   -0.4419    l050
   6318     6856   49.2547   -0.4119    l050
   6319     6856   49.2567   -0.4339    l050
   6320        0   49.2567   -0.5119    l050
   6321     6857   49.2644    0.3121    l050
   6322     6858   49.2665   -0.0779    l050
   6323     6859   49.2666   -0.3379    l050
   6324        0   49.2826   -0.2359    l050
   6325     6860   49.2885   -0.0559    l050
   6326     6861   49.2906   -0.1899    l050
   6327     6862   49.2986   -0.2119    l050
   6328        0   49.3046   -0.2379    l050
   6329     6864   49.3246   -0.3459    l050
   6330     6866   49.3306   -0.2599    l050
   6331     6866   49.3406   -0.2858    l050
   6332        0   49.3567   -0.4118    l050
   6333     6865   49.3606   -0.1538    l050
   6334     6866   49.3666   -0.3018    l050
   6335     6865   49.3706   -0.1658    l050
   6336     6867   49.3706   -0.3498    l050
   6337     6868   49.3746   -0.2618    l050
   6338     6869   49.3786   -0.1838    l050
   6339     6870   49.3886   -0.3198    l050
   6340     6870   49.3906   -0.3098    l050
   6341        0   49.3925    0.0162    l050
   6342        0   49.3967   -0.4198    l050
   6343        0   49.3985    0.0042    l050
   6344     6872   49.4026   -0.2138    l050
   6345        0   49.4027   -0.4258    l050
   6346     6874   49.4046   -0.3698    l050
   6347     6877   49.4086   -0.3538    l050
   6348     6876   49.4107   -0.4598    l050
   6349     6878   49.4147   -0.4878    l050
   6350     6879   49.4164    0.3262    l050
   6351     6882   49.4165   -0.0198    l050
   6352     6887   49.4167   -0.4098    l050
   6353     6876   49.4167   -0.4578    l050
   6354     6876   49.4187   -0.4578    l050
   6355     6885   49.4206   -0.3118    l050
   6356     6890   49.4525   -0.0558    l050
   6357        0   49.4586   -0.2618    l050
   6358     6891   49.4726   -0.2878    l050
   6359     6891   49.4726   -0.2898    l050
   6360        0   49.4746   -0.2518    l050
   6361     6895   49.4786   -0.2298    l050
   6362     6896   49.4886   -0.3698    l050
   6363     6897   49.4886   -0.3858    l050
   6364        0   49.5265   -0.1498    l050
   6365     6898   49.5286   -0.3458    l050
   6366        0   49.5365   -0.1298    l050
   6367     6899   49.5386   -0.3938    l050
   6368     6902   49.5466   -0.2538    l050
   6369        0   49.5487   -0.4218    l050
   6370     6901   49.5506   -0.3298    l050
   6371     6902   49.5606   -0.2758    l050
   6372     6903   49.5666   -0.3498    l050
   6373        0   49.5706   -0.4038    l050
   6374        0   49.5806   -0.3837    l050
   6375        0   49.5906   -0.3817    l050
   6376     6904   49.5986   -0.2497    l050
   6377     6905   49.6687   -0.4557    l050
   6378     6906   49.7167   -0.4617    l050
   6379     6907   49.7225   -0.0117    l050
   6380        0   49.8183    0.4563    l050
   6381     6908   49.8303    0.3703    l050
   6382     6909   49.8443    0.3863    l050
   6383     6910   49.9123    0.3704    l050
   6384     6911   49.9865   -0.1356    l050
   6385     6912   49.9965   -0.1296    l050
   6386     6913   50.0424    0.2684    l050
   6387     6916   50.0605    0.0624    l050
   6388     6917   50.2706   -0.4415    l050
   6389     6918   50.2826   -0.3895    l050
   6390        0   50.3266   -0.4575    l050
   6391     6919   50.3766   -0.4035    l050
   6392     6919   50.3766   -0.4175    l050
   6393     6920   50.3926   -0.3975    l050
   6394     6920   50.4026   -0.4215    l050
   6395        0   50.6265   -0.0294    l050
   6396     6921   50.6524    0.2906    l050
   6397     6922   50.7744    0.1506    l050
   6398     6923   50.8464    0.3326    l050
   6399     6924   50.9244    0.2407    l050
   6400     6925   50.9945   -0.2053    l050
   6401        0   51.3565   -0.0773    l050
   6402     6928   51.3764   -0.0113    l050
   6403        0   51.4644    0.0008    l050
   6404        0   52.7221    0.0538    l055
   6405        0   52.7321    0.0458    l055
   6406     6930   52.7521    0.3358    l055
   6407     6931   52.9221    0.4117    l055
   6408        0   52.9260   -0.4843    l055
   6409     6936   53.0321    0.0877    l055
   6410     6937   53.0361    0.1117    l055
   6411     6938   53.0921    0.1177    l055
   6412     6940   53.1281    0.0497    l055
   6413     6943   53.1361    0.0277    l055
   6414     6944   53.1421    0.0677    l055
   6415     6945   53.1561    0.2097    l055
   6416     6946   53.1640   -0.2463    l055
   6417     6947   53.1761    0.1837    l055
   6418     6948   53.1861    0.2077    l055
   6419     6949   53.1901    0.1577    l055
   6420        0   53.2021    0.1237    l055
   6421     6950   53.2181    0.0117    l055
   6422     6951   53.2220   -0.0743    l055
   6423     6952   53.2341    0.0517    l055
   6424        0   53.2480   -0.0863    l055
   6425     6953   53.2601    0.0397    l055
   6426     6954   53.3021    0.0457    l055
   6427     6957   53.3241    0.0217    l055
   6428     6957   53.3261    0.0217    l055
   6429     6958   53.4580    0.0036    l055
   6430     6961   53.5520    0.0316    l055
   6431     6963   53.5761    0.0656    l055
   6432     6964   53.5940   -0.2464    l055
   6433     6966   53.6160    0.0356    l055
   6434        0   53.6200   -0.2544    l055
   6435     6968   53.6280   -0.0064    l055
   6436     6969   53.6321    0.2076    l055
   6437     6968   53.6340    0.0136    l055
   6438        0   53.7180   -0.0704    l055
   6439     6970   53.7360    0.0116    l055
   6440     6972   53.8020   -0.1684    l055
   6441     6975   53.8120    0.0035    l055
   6442     6974   53.8140   -0.0685    l055
   6443     6975   53.8180    0.0035    l055
   6444     6976   53.9160   -0.0725    l055
   6445     6977   53.9420   -0.0805    l055
   6446     6978   53.9580    0.0315    l055
   6447     6981   54.0920   -0.0565    l055
   6448     6981   54.1080   -0.0485    l055
   6449        0   54.1120   -0.1905    l055
   6450     6980   54.1120   -0.1085    l055
   6451     6980   54.1120   -0.0825    l055
   6452     6981   54.1200   -0.0745    l055
   6453     6983   54.1521    0.1694    l055
   6454     6984   54.2140   -0.1166    l055
   6455     6985   54.3900   -0.0346    l055
   6456     6986   54.7239   -0.1508    l055
   6457     6987   55.1559   -0.3009    l055
   6458     6988   55.3001    0.2170    l055
   6459     6989   55.3721    0.1850    l055
   6460     6990   55.7520    0.1188    l055
   6461     6991   55.9959   -0.0854    l055
   6462     6992   56.0659   -0.1274    l055
   6463     6993   56.0820    0.1046    l055
   6464     6994   56.1281    0.2166    l055
   6465     6995   56.1460    0.0825    l055
   6466     6995   56.1580    0.0825    l055
   6467     6996   56.2499   -0.1595    l055
   6468     6996   56.2519   -0.1575    l055
   6469        0   56.2581    0.1745    l055
   6470     6998   56.9618   -0.2340    l055
   6471        0   57.5477   -0.2724    l055
   6472     7000   57.6139    0.0236    l055
   6473     7001   57.7762    0.2954    l055
   6474     7002   58.4712    0.4329    l065
   6475     7005   59.4672   -0.0452    l065
   6476     7007   59.4991   -0.2352    l065
   6477        0   59.5331   -0.2332    l065
   6478     7008   59.5791   -0.2032    l065
   6479     7010   59.6391   -0.1892    l065
   6480     7011   59.6832    0.1248    l065
   6481     7012   59.6952    0.1868    l065
   6482     7012   59.7072    0.1868    l065
   6483     7013   59.7292    0.0008    l065
   6484     7014   59.7652   -0.0252    l065
   6485     7014   59.7732   -0.0052    l065
   6486     7015   59.7872    0.0668    l065
   6487     7016   59.7992    0.2368    l065
   6488     7016   59.8052    0.2308    l065
   6489     7017   59.8851   -0.0972    l065
   6490     7017   59.8951   -0.1092    l065
   6491     7018   59.9992    0.1168    l065
   6492     7019   60.0172    0.1148    l065
   6493        0   60.3212    0.1867    l065
   6494     7020   60.5731   -0.1873    l065
   6495     7021   60.8871   -0.1294    l065
   6496     7022   61.2850   -0.3295    l065
   6497     7024   61.4752    0.0904    l065
   6498        0   61.8310   -0.2737    l065
   6499        0   62.9111    0.1038    l065
   6500     7028   63.0672    0.1778    l065
   6501     7028   63.0752    0.1838    l065
   6502     7029   63.1153    0.3397    l065
   6503     7032   63.1473    0.4357    l065
   6504     7034   64.1408   -0.4628    l065
   6505        0   64.8152    0.1727    l065
   6506     7035   71.1495    0.4017    l072
   6507     7036   71.5237   -0.3842    l072
   6508     7038   72.9536   -0.0279    l072
   6509     7039   73.6516    0.1902    l072
   6510     7041   74.1036    0.1082    l072
   6511     7042   74.4916   -0.1057    l072
   6512     7043   75.0096    0.2763    l072
   6513        0   75.1576    0.1723    l072
   6514     7044   75.3216   -0.4257    l072
   6515     7045   75.3416   -0.4157    l072
   6516     7046   75.5074   -0.4387    l077
   6517        0   75.6674    0.3613    l077
   6518     7048   75.7014    0.3413    l077
   6519        0   75.7094   -0.2547    l077
   6520     7049   75.7314    0.3833    l077
   6521     7050   75.7574    0.3393    l077
   6522     7051   75.7794    0.4333    l077
   6523     7052   75.7854    0.3413    l077
   6524     7054   75.7914    0.5573    l077
   6525     7053   75.7934    0.2553    l077
   6526     7055   75.7994    0.5153    l077
   6527     7056   75.8354    0.0613    l077
   6528     7057   75.8354    0.3993    l077
   6529     7058   75.8414    0.3673    l077
   6530     7058   75.8434    0.3593    l077
   6531     7062   75.8613   -0.5507    l077
   6532     7063   75.8674    0.2693    l077
   6533     7064   75.8754    0.0893    l077
   6534     7065   75.8954    0.1053    l077
   6535     7066   75.9574    0.4793    l077
   6536        0   75.9774    0.1133    l077
   6537        0   75.9774    0.1253    l077
   6538        0   75.9774    0.1633    l077
   6539     7069   76.0554    0.1533    l077
   6540     7069   76.0574    0.1533    l077
   6541        0   76.0654    0.1773    l077
   6542     7070   76.0734    0.1453    l077
   6543     7070   76.0854    0.1373    l077
   6544     7072   76.0914    0.1573    l077
   6545     7073   76.1033   -0.2267    l077
   6546     7074   76.1233   -0.2747    l077
   6547     7074   76.1573   -0.2867    l077
   6548        0   76.1693   -0.3147    l077
   6549     7076   76.1794    0.0613    l077
   6550     7077   76.1874    0.0953    l077
   6551     7078   76.2114    0.1073    l077
   6552     7078   76.2234    0.0733    l077
   6553     7081   76.2813   -0.6547    l077
   6554     7081   76.2813   -0.6527    l077
   6555     7082   76.3593   -0.6008    l077
   6556     7083   76.3833   -0.6228    l077
   6557     7084   76.4274    0.1072    l077
   6558     7086   76.7813   -0.0448    l077
   6559     7092   77.4092   -1.2148    l077
   6560        0   77.4135    1.3652    l077
   6561     7094   77.4413   -0.0028    l077
   6562     7095   77.4752   -1.0828    l077
   6563     7096   77.6110    0.5548    l079
   6564     7097   77.7650    0.4428    l079
   6565     7099   77.7910    0.6788    l079
   6566     7098   77.7910    0.5008    l079
   6567     7100   77.7970    0.5188    l079
   6568     7101   77.8152   -1.3331    l079
   6569     7101   77.8212   -1.3131    l079
   6570        0   77.8250    0.2889    l079
   6571     7103   77.8372   -1.2671    l079
   6572     7103   77.8432   -1.2691    l079
   6573     7110   77.8892   -1.1771    l079
   6574     7110   77.8992   -1.1931    l079
   6575     7110   77.9112   -1.1871    l079
   6576     7112   77.9129    1.3889    l079
   6577     7113   77.9152   -1.1571    l079
   6578     7116   77.9251   -0.0251    l079
   6579     7115   77.9290    0.8709    l079
   6580     7118   77.9291    0.0289    l079
   6581     7122   77.9390    0.8969    l079
   6582     7121   77.9390    0.7729    l079
   6583     7125   77.9492   -1.1351    l079
   6584     7126   77.9511    0.0049    l079
   6585     7128   77.9610    0.5689    l079
   6586     7127   77.9612   -1.3311    l079
   6587     7130   77.9671   -0.0251    l079
   6588     7135   77.9790    0.5769    l079
   6589     7133   77.9871   -0.0191    l079
   6590     7135   77.9890    0.5809    l079
   6591     7134   77.9950    0.5689    l079
   6592     7137   77.9972   -1.2471    l079
   6593        0   77.9990    0.6569    l079
   6594        0   77.9990    0.6549    l079
   6595        0   78.0130    0.5869    l079
   6596     7140   78.0170    0.6109    l079
   6597     7139   78.0172   -1.0291    l079
   6598     7134   78.0230    0.5609    l079
   6599     7143   78.0350    0.6169    l079
   6600     7146   78.0590    0.6169    l079
   6601     7149   78.0851   -0.6651    l079
   6602     7151   78.1071   -0.3171    l079
   6603     7152   78.1111   -0.2911    l079
   6604     7153   78.1151   -0.6371    l079
   6605     7154   78.1211   -0.5491    l079
   6606     7156   78.1211   -0.6631    l079
   6607     7155   78.1211   -0.7891    l079
   6608     7155   78.1211   -0.7931    l079
   6609     7158   78.1391   -0.5631    l079
   6610     7161   78.1451   -0.5951    l079
   6611     7162   78.1471   -0.3211    l079
   6612     7164   78.1511   -0.3911    l079
   6613     7164   78.1611   -0.3731    l079
   6614     7173   78.1891    0.0629    l079
